"90","2001","Chevrolet-Gmc","Yukon Denali","6000 V-8","8500",,,,,,,,,"A higher tow rating is listed for pickups that tow fifth-wheel trailers. See your dealer for more information.",,,,,,"1"
"91","2001","Chevrolet-Gmc","Suburban 1500 4x2","5300 V-8","8600",,,,,,,,,"A higher tow rating is listed for pickups that tow fifth-wheel trailers. See your dealer for more information.",,,,,,"1"
"92","2001","Chevrolet-Gmc","Yukon XL Denali","6000 V-8","8400",,,,,,,,,"A higher tow rating is listed for pickups that tow fifth-wheel trailers. See your dealer for more information.",,,,,,"1"
"93","2001","Chevrolet-Gmc","Suburban 2500 4x2","6000 V-8","10300",,,,,,,,,"A higher tow rating is listed for pickups that tow fifth-wheel trailers. See your dealer for more information.",,,,,,"1"
"94","2001","Chevrolet-Gmc","Suburban 2500 4x4","6000 V-8","10000",,,,,,,,,"A higher tow rating is listed for pickups that tow fifth-wheel trailers. See your dealer for more information.",,,,,,"1"
"95","2001","Chevrolet-Gmc","Suburban 2500 4x2/4x4","8100 V-8","12000",,,,,,,,,"A higher tow rating is listed for pickups that tow fifth-wheel trailers. See your dealer for more information.",,,,,,"1"
"96","2001","Chevrolet-Gmc","Astro/Safari 4x2","4300 V-6","5500",,,,,,,,,"A higher tow rating is listed for pickups that tow fifth-wheel trailers. See your dealer for more information.",,,,,,"1"
"97","2001","Chevrolet-Gmc","Astro/Safari AWD","4300 V-6","5000",,,,,,,,,"A higher tow rating is listed for pickups that tow fifth-wheel trailers. See your dealer for more information.",,,,,,"1"
"98","2001","Chevrolet-Gmc","Astro/Safari Cargo Van 4x2","4300 V-6","5900",,,,,,,,,"A higher tow rating is listed for pickups that tow fifth-wheel trailers. See your dealer for more information.",,,,,,"1"
"99","2001","Chevrolet-Gmc","Astro/Safari Cargo Van AWD","4300 V-6","5600",,,,,,,,,"A higher tow rating is listed for pickups that tow fifth-wheel trailers. See your dealer for more information.",,,,,,"1"
"100","2001","Chevrolet-Gmc","Express/Savana 1500 Passenger Van Reg. Wheelbase","4300 V-6","4700",,,,,,,,,"A higher tow rating is listed for pickups that tow fifth-wheel trailers. See your dealer for more information.",,,,,,"1"
"101","2001","Chevrolet-Gmc","Express/Savana 1500 Passenger Van Reg. Wheelbase","5000 V-8","5100",,,,,,,,,"A higher tow rating is listed for pickups that tow fifth-wheel trailers. See your dealer for more information.",,,,,,"1"
"102","2001","Chevrolet-Gmc","Express/Savana 1500 Passenger Van Reg. Wheelbase","5700 V-8","6600",,,,,,,,,"A higher tow rating is listed for pickups that tow fifth-wheel trailers. See your dealer for more information.",,,,,,"1"
"103","2001","Chevrolet-Gmc","Express/Savana 2500 Passenger Van Reg. Wheelbase","5700 V-8","7500",,,,,,,,,"A higher tow rating is listed for pickups that tow fifth-wheel trailers. See your dealer for more information.",,,,,,"1"
"104","2001","Chevrolet-Gmc","Express/Savana 2500 Passenger Van Reg. Wheelbase","6.5L V-8 Turbo-diesel","8100",,,,,,,,,"A higher tow rating is listed for pickups that tow fifth-wheel trailers. See your dealer for more information.",,,,,,"1"
"105","2001","Chevrolet-Gmc","Express/Savana 2500 Passenger Van Extended Wheelbase","5700 V-8","7300",,,,,,,,,"A higher tow rating is listed for pickups that tow fifth-wheel trailers. See your dealer for more information.",,,,,,"1"
"106","2001","Chevrolet-Gmc","Express/Savana 3500 Passenger Van Reg. Wheelbase","5700 V-8","7400",,,,,,,,,"A higher tow rating is listed for pickups that tow fifth-wheel trailers. See your dealer for more information.",,,,,,"1"
"107","2001","Chevrolet-Gmc","Express/Savana 3500 Passenger Van Reg. Wheelbase","6.5L V-8 Turbo-diesel","8000",,,,,,,,,"A higher tow rating is listed for pickups that tow fifth-wheel trailers. See your dealer for more information.",,,,,,"1"
"108","2001","Chevrolet-Gmc","Express/Savana 3500 Passenger Van Reg. Wheelbase","8100 V-8","10000",,,,,,,,,"A higher tow rating is listed for pickups that tow fifth-wheel trailers. See your dealer for more information.",,,,,,"1"
"109","2001","Chevrolet-Gmc","Express/Savana 3500 Passenger Van Ext. Wheelbase","6.5L V-8 Turbo-diesel","7800",,,,,,,,,"A higher tow rating is listed for pickups that tow fifth-wheel trailers. See your dealer for more information.",,,,,,"1"
"110","2001","Chevrolet-Gmc","Express/Savana 3500 Passenger Van Ext. Wheelbase","8100 V-8","10000",,,,,,,,,"A higher tow rating is listed for pickups that tow fifth-wheel trailers. See your dealer for more information.",,,,,,"1"
"111","2001","Chevrolet-Gmc","Express/Savana 3500 Passenger Van Ext. Wheelbase","5700 V-8","7100",,,,,,,,,"A higher tow rating is listed for pickups that tow fifth-wheel trailers. See your dealer for more information.",,,,,,"1"
"112","2001","Chevrolet-Gmc","Express/Savana 1500 Cargo Van Reg. Wheelbase","4300 V-6","5100",,,,,,,,,"A higher tow rating is listed for pickups that tow fifth-wheel trailers. See your dealer for more information.",,,,,,"1"
"113","2001","Chevrolet-Gmc","Express/Savana 1500 Cargo Van Reg. Wheelbase","5000 V-8","5600",,,,,,,,,"A higher tow rating is listed for pickups that tow fifth-wheel trailers. See your dealer for more information.",,,,,,"1"
"114","2001","Chevrolet-Gmc","Express/Savana 1500 Cargo Van Reg. Wheelbase","5700 V-8","6100",,,,,,,,,"A higher tow rating is listed for pickups that tow fifth-wheel trailers. See your dealer for more information.",,,,,,"1"
"115","2001","Chevrolet-Gmc","Express/Savana 2500 Cargo Van Reg. Wheelbase","4300 V-6","4500",,,,,,,,,"A higher tow rating is listed for pickups that tow fifth-wheel trailers. See your dealer for more information.",,,,,,"1"
"116","2001","Chevrolet-Gmc","Express/Savana 2500 Cargo Van Reg. Wheelbase","5000 V-8","5400",,,,,,,,,"A higher tow rating is listed for pickups that tow fifth-wheel trailers. See your dealer for more information.",,,,,,"1"
"117","2001","Chevrolet-Gmc","Express/Savana 2500 Cargo Van Reg. Wheelbase","5700 V-8","5900",,,,,,,,,"A higher tow rating is listed for pickups that tow fifth-wheel trailers. See your dealer for more information.",,,,,,"1"
"118","2001","Chevrolet-Gmc","Express/Savana 2500 Cargo Van Reg. Wheelbase (8600 GVWR)","4300 V-6","5200",,,,,,,,,"A higher tow rating is listed for pickups that tow fifth-wheel trailers. See your dealer for more information.",,,,,,"1"
"119","2001","Chevrolet-Gmc","Express/Savana 2500 Cargo Van Reg. Wheelbase (8600 GVWR)","5700 V-8","8100",,,,,,,,,"A higher tow rating is listed for pickups that tow fifth-wheel trailers. See your dealer for more information.",,,,,,"1"
"120","2001","Chevrolet-Gmc","Express/Savana 2500 Cargo Van Reg. Wheelbase (8600 GVWR)","6.5L V-8 Turbo-diesel","8700",,,,,,,,,"A higher tow rating is listed for pickups that tow fifth-wheel trailers. See your dealer for more information.",,,,,,"1"
"121","2001","Chevrolet-Gmc","Express/Savana 2500 Cargo Van Ext. Wheelbase","4300 V-6","4300",,,,,,,,,"A higher tow rating is listed for pickups that tow fifth-wheel trailers. See your dealer for more information.",,,,,,"1"
"122","2001","Chevrolet-Gmc","Express/Savana 2500 Cargo Van Ext. Wheelbase","5000 V-8","5200",,,,,,,,,"A higher tow rating is listed for pickups that tow fifth-wheel trailers. See your dealer for more information.",,,,,,"1"
"123","2001","Chevrolet-Gmc","Express/Savana 2500 Cargo Van Ext. Wheelbase","5700 V-8","5700",,,,,,,,,"A higher tow rating is listed for pickups that tow fifth-wheel trailers. See your dealer for more information.",,,,,,"1"
"124","2001","Chevrolet-Gmc","Express/Savana 2500 Cargo Van Ext. Wheelbase (8600 GVWR)","4300 V-6","5000",,,,,,,,,"A higher tow rating is listed for pickups that tow fifth-wheel trailers. See your dealer for more information.",,,,,,"1"
"125","2001","Chevrolet-Gmc","Express/Savana 2500 Cargo Van Ext. Wheelbase (8600 GVWR)","5700 V-8","7900",,,,,,,,,"A higher tow rating is listed for pickups that tow fifth-wheel trailers. See your dealer for more information.",,,,,,"1"
"126","2001","Chevrolet-Gmc","Express/Savana 2500 Cargo Van Ext. Wheelbase (8600 GVWR)","6.5L V-8 Turbo-diesel","8500",,,,,,,,,"A higher tow rating is listed for pickups that tow fifth-wheel trailers. See your dealer for more information.",,,,,,"1"
"127","2001","Chevrolet-Gmc","Express/Savana 3500 Cargo Van Reg. Wheelbase","5700 V-8","7900",,,,,,,,,"A higher tow rating is listed for pickups that tow fifth-wheel trailers. See your dealer for more information.",,,,,,"1"
"128","2001","Chevrolet-Gmc","Express/Savana 3500 Cargo Van Reg. Wheelbase","6.5L V-8 Turbo-diesel","8600",,,,,,,,,"A higher tow rating is listed for pickups that tow fifth-wheel trailers. See your dealer for more information.",,,,,,"1"
"129","2001","Chevrolet-Gmc","Express/Savana 3500 Cargo Van Reg. Wheelbase","8100 V-8","10000",,,,,,,,,"A higher tow rating is listed for pickups that tow fifth-wheel trailers. See your dealer for more information.",,,,,,"1"
"130","2001","Chevrolet-Gmc","Express/Savana 3500 Cargo Van Ext. Wheelbase","5700 V-8","7800",,,,,,,,,"A higher tow rating is listed for pickups that tow fifth-wheel trailers. See your dealer for more information.",,,,,,"1"
"131","2001","Chevrolet-Gmc","Express/Savana 3500 Cargo Van Ext. Wheelbase","6.5L V-8 Turbo-diesel","8400",,,,,,,,,"A higher tow rating is listed for pickups that tow fifth-wheel trailers. See your dealer for more information.",,,,,,"1"
"132","2001","Chevrolet-Gmc","Express/Savana 3500 Cargo Van Ext. Wheelbase","8100 V-8","10000",,,,,,,,,"A higher tow rating is listed for pickups that tow fifth-wheel trailers. See your dealer for more information.",,,,,,"1"
"133","2001","Chrysler-Dodge","Concorde","2.7L V-6","1500",,,,,,,,,"Towing not permitted with 2.4L I-4 Voyager.",,,,,,"1"
"134","2001","Chrysler-Dodge","Concorde Lxi","3.2L V-6","2000",,,,,,,,,"Towing not permitted with 2.4L I-4 Voyager.",,,,,,"1"
"135","2001","Chrysler-Dodge","Sebring Coupe","2.4L I-4/3.0L V-6","1000",,,,,,,,,"Towing not permitted with 2.4L I-4 Voyager.",,,,,,"1"
